state,district,date,sex,age,ethnicity,population
Terengganu,Kemaman,2020/1/1,female,overall,overall,102.6
Terengganu,Kemaman,2020/1/1,male,overall,overall,113
Terengganu,Kuala Nerus,2020/1/1,both,overall,overall,145.6
Terengganu,Kuala Nerus,2020/1/1,female,overall,overall,73.2
Terengganu,Kuala Nerus,2020/1/1,male,overall,overall,72.5
Terengganu,Kuala Terengganu,2020/1/1,both,overall,overall,229.8
Terengganu,Kuala Terengganu,2020/1/1,female,overall,overall,113.9
Terengganu,Kuala Terengganu,2020/1/1,male,overall,overall,115.9
Terengganu,Marang,2020/1/1,both,overall,overall,116.6
Terengganu,Marang,2020/1/1,female,overall,overall,57.2
Terengganu,Marang,2020/1/1,male,overall,overall,59.4
Terengganu,Setiu,2020/1/1,both,overall,overall,59.7
Terengganu,Setiu,2020/1/1,female,overall,overall,29.3
Terengganu,Setiu,2020/1/1,male,overall,overall,30.3
W.P. Kuala Lumpur,W.P. Kuala Lumpur,2020/1/1,both,overall,overall,1982.1
W.P. Kuala Lumpur,W.P. Kuala Lumpur,2020/1/1,female,overall,overall,923.2
W.P. Kuala Lumpur,W.P. Kuala Lumpur,2020/1/1,male,overall,overall,1058.9
W.P. Labuan,W.P. Labuan,2020/1/1,both,overall,overall,95.1
W.P. Labuan,W.P. Labuan,2020/1/1,female,overall,overall,46.2
W.P. Labuan,W.P. Labuan,2020/1/1,male,overall,overall,48.9
W.P. Putrajaya,W.P. Putrajaya,2020/1/1,both,overall,overall,109.2
W.P. Putrajaya,W.P. Putrajaya,2020/1/1,female,overall,overall,55.6
W.P. Putrajaya,W.P. Putrajaya,2020/1/1,male,overall,overall,53.6
Johor,Batu Pahat,2021/1/1,both,overall,overall,497.2
Johor,Batu Pahat,2021/1/1,female,overall,overall,235.2
Johor,Batu Pahat,2021/1/1,male,overall,overall,262
Johor,Johor Bahru,2021/1/1,both,overall,overall,1715.4
Johor,Johor Bahru,2021/1/1,female,overall,overall,809.8
Johor,Johor Bahru,2021/1/1,male,overall,overall,905.6
Johor,Kluang,2021/1/1,both,overall,overall,325.3
Johor,Kluang,2021/1/1,female,overall,overall,145.6
Johor,Kluang,2021/1/1,male,overall,overall,179.7
Johor,Kota Tinggi,2021/1/1,both,overall,overall,223.6
Johor,Kota Tinggi,2021/1/1,female,overall,overall,105.1
Johor,Kota Tinggi,2021/1/1,male,overall,overall,118.5
Johor,Kulai,2021/1/1,both,overall,overall,328.2
Johor,Kulai,2021/1/1,female,overall,overall,152
Johor,Kulai,2021/1/1,male,overall,overall,176.2
Johor,Mersing,2021/1/1,both,overall,overall,78.8
Johor,Mersing,2021/1/1,female,overall,overall,36.7
Johor,Mersing,2021/1/1,male,overall,overall,42.1
Johor,Muar,2021/1/1,both,overall,overall,315.8
Johor,Muar,2021/1/1,female,overall,overall,142.3
Johor,Muar,2021/1/1,male,overall,overall,173.5
Johor,Pontian,2021/1/1,both,overall,overall,174.2
Johor,Pontian,2021/1/1,female,overall,overall,80.6
Johor,Pontian,2021/1/1,male,overall,overall,93.6
Johor,Segamat,2021/1/1,both,overall,overall,197.4
Johor,Segamat,2021/1/1,female,overall,overall,95
Johor,Segamat,2021/1/1,male,overall,overall,102.4
Johor,Tangkak,2021/1/1,both,overall,overall,164
Johor,Tangkak,2021/1/1,female,overall,overall,78.8
Johor,Tangkak,2021/1/1,male,overall,overall,85.2
Kedah,Baling,2021/1/1,both,overall,overall,144.2
Kedah,Baling,2021/1/1,female,overall,overall,70.4
Kedah,Baling,2021/1/1,male,overall,overall,73.9
Kedah,Bandar Baharu,2021/1/1,both,overall,overall,44.4
Kedah,Bandar Baharu,2021/1/1,female,overall,overall,21.7
Kedah,Bandar Baharu,2021/1/1,male,overall,overall,22.7
Kedah,Kota Setar,2021/1/1,both,overall,overall,376.3
Kedah,Kota Setar,2021/1/1,female,overall,overall,189.1
Kedah,Kota Setar,2021/1/1,male,overall,overall,187.2
Kedah,Kuala Muda,2021/1/1,both,overall,overall,546.3
Kedah,Kuala Muda,2021/1/1,female,overall,overall,266.6
Kedah,Kuala Muda,2021/1/1,male,overall,overall,279.7
Kedah,Kubang Pasu,2021/1/1,both,overall,overall,248.7
Kedah,Kubang Pasu,2021/1/1,female,overall,overall,126
Kedah,Kubang Pasu,2021/1/1,male,overall,overall,122.7
Kedah,Kulim,2021/1/1,both,overall,overall,339
Kedah,Kulim,2021/1/1,female,overall,overall,165.6
Kedah,Kulim,2021/1/1,male,overall,overall,173.4
Kedah,Langkawi,2021/1/1,both,overall,overall,95.1
Kedah,Langkawi,2021/1/1,female,overall,overall,46
Kedah,Langkawi,2021/1/1,male,overall,overall,49.1
Kedah,Padang Terap,2021/1/1,both,overall,overall,66.4
Kedah,Padang Terap,2021/1/1,female,overall,overall,31.8
Kedah,Padang Terap,2021/1/1,male,overall,overall,34.6
Kedah,Pendang,2021/1/1,both,overall,overall,99.3
Kedah,Pendang,2021/1/1,female,overall,overall,46.7
Kedah,Pendang,2021/1/1,male,overall,overall,52.6
Kedah,Pokok Sena,2021/1/1,both,overall,overall,50
Kedah,Pokok Sena,2021/1/1,female,overall,overall,22.7
Kedah,Pokok Sena,2021/1/1,male,overall,overall,27.3
Kedah,Sik,2021/1/1,both,overall,overall,68.3
Kedah,Sik,2021/1/1,female,overall,overall,33.4
Kedah,Sik,2021/1/1,male,overall,overall,34.8
Kedah,Yan,2021/1/1,both,overall,overall,73.6
Kedah,Yan,2021/1/1,female,overall,overall,35.8
Kedah,Yan,2021/1/1,male,overall,overall,37.8
Kelantan,Bachok,2021/1/1,both,overall,overall,158.9
Kelantan,Bachok,2021/1/1,female,overall,overall,81.9
Kelantan,Bachok,2021/1/1,male,overall,overall,77
Kelantan,Gua Musang,2021/1/1,both,overall,overall,102.5
Kelantan,Gua Musang,2021/1/1,female,overall,overall,47.7
Kelantan,Gua Musang,2021/1/1,male,overall,overall,54.9
Kelantan,Jeli,2021/1/1,both,overall,overall,55.6
Kelantan,Jeli,2021/1/1,female,overall,overall,27.8
Kelantan,Jeli,2021/1/1,male,overall,overall,27.8
Kelantan,Kecil Lojing,2021/1/1,both,overall,overall,10.7
Kelantan,Kecil Lojing,2021/1/1,female,overall,overall,5.1
Kelantan,Kecil Lojing,2021/1/1,male,overall,overall,5.5
Kelantan,Kota Bharu,2021/1/1,both,overall,overall,562.4
Kelantan,Kota Bharu,2021/1/1,female,overall,overall,281.2
Kelantan,Kota Bharu,2021/1/1,male,overall,overall,281.2
Kelantan,Kuala Krai,2021/1/1,both,overall,overall,105.9
Kelantan,Kuala Krai,2021/1/1,female,overall,overall,52.6
Kelantan,Kuala Krai,2021/1/1,male,overall,overall,53.2
Kelantan,Machang,2021/1/1,both,overall,overall,112.9
Kelantan,Machang,2021/1/1,female,overall,overall,56.8
Kelantan,Machang,2021/1/1,male,overall,overall,56.1
Kelantan,Pasir Mas,2021/1/1,both,overall,overall,231.9
Kelantan,Pasir Mas,2021/1/1,female,overall,overall,114.5
Kelantan,Pasir Mas,2021/1/1,male,overall,overall,117.5
Kelantan,Pasir Puteh,2021/1/1,both,overall,overall,137.4
Kelantan,Pasir Puteh,2021/1/1,female,overall,overall,69.3
Kelantan,Pasir Puteh,2021/1/1,male,overall,overall,68.1
Kelantan,Tanah Merah,2021/1/1,both,overall,overall,152.4
Kelantan,Tanah Merah,2021/1/1,female,overall,overall,74.1
Kelantan,Tanah Merah,2021/1/1,male,overall,overall,78.3
Kelantan,Tumpat,2021/1/1,both,overall,overall,181.7
Kelantan,Tumpat,2021/1/1,female,overall,overall,91.7
Kelantan,Tumpat,2021/1/1,male,overall,overall,90.1
Melaka,Alor Gajah,2021/1/1,both,overall,overall,251
Melaka,Alor Gajah,2021/1/1,female,overall,overall,121.5
Melaka,Alor Gajah,2021/1/1,male,overall,overall,129.5
Melaka,Jasin,2021/1/1,both,overall,overall,155.9
Melaka,Jasin,2021/1/1,female,overall,overall,71.3
Melaka,Jasin,2021/1/1,male,overall,overall,84.6
Melaka,Melaka Tengah,2021/1/1,both,overall,overall,597.7
Melaka,Melaka Tengah,2021/1/1,female,overall,overall,284.3
Melaka,Melaka Tengah,2021/1/1,male,overall,overall,313.3
Negeri Sembilan,Jelebu,2021/1/1,both,overall,overall,45.8
Negeri Sembilan,Jelebu,2021/1/1,female,overall,overall,21.1
Negeri Sembilan,Jelebu,2021/1/1,male,overall,overall,24.7
Negeri Sembilan,Jempol,2021/1/1,both,overall,overall,127.1
Negeri Sembilan,Jempol,2021/1/1,female,overall,overall,61.8
Negeri Sembilan,Jempol,2021/1/1,male,overall,overall,65.3
Negeri Sembilan,Kuala Pilah,2021/1/1,both,overall,overall,70
Negeri Sembilan,Kuala Pilah,2021/1/1,female,overall,overall,34.4
Negeri Sembilan,Kuala Pilah,2021/1/1,male,overall,overall,35.7
Negeri Sembilan,Port Dickson,2021/1/1,both,overall,overall,128.9
Negeri Sembilan,Port Dickson,2021/1/1,female,overall,overall,60.7
Negeri Sembilan,Port Dickson,2021/1/1,male,overall,overall,68.3
Negeri Sembilan,Rembau,2021/1/1,both,overall,overall,47.4
Negeri Sembilan,Rembau,2021/1/1,female,overall,overall,23.5
Negeri Sembilan,Rembau,2021/1/1,male,overall,overall,24
Negeri Sembilan,Seremban,2021/1/1,both,overall,overall,696.1
Negeri Sembilan,Seremban,2021/1/1,female,overall,overall,336.9
Negeri Sembilan,Seremban,2021/1/1,male,overall,overall,359.1
Negeri Sembilan,Tampin,2021/1/1,both,overall,overall,88.8
Negeri Sembilan,Tampin,2021/1/1,female,overall,overall,41.6
Negeri Sembilan,Tampin,2021/1/1,male,overall,overall,47.1
Pahang,Bentong,2021/1/1,both,overall,overall,115.7
Pahang,Bentong,2021/1/1,female,overall,overall,50.6
Pahang,Bentong,2021/1/1,male,overall,overall,65.1
Pahang,Bera,2021/1/1,both,overall,overall,98
Pahang,Bera,2021/1/1,female,overall,overall,46
Pahang,Bera,2021/1/1,male,overall,overall,52
Pahang,Cameron Highlands,2021/1/1,both,overall,overall,38.5
Pahang,Cameron Highlands,2021/1/1,female,overall,overall,16.9
Pahang,Cameron Highlands,2021/1/1,male,overall,overall,21.7
Pahang,Jerantut,2021/1/1,both,overall,overall,95.9
Pahang,Jerantut,2021/1/1,female,overall,overall,45.2
Pahang,Jerantut,2021/1/1,male,overall,overall,50.8
Pahang,Kuantan,2021/1/1,both,overall,overall,554.6
Pahang,Kuantan,2021/1/1,female,overall,overall,265.7
Pahang,Kuantan,2021/1/1,male,overall,overall,288.9
Pahang,Lipis,2021/1/1,both,overall,overall,96.6
Pahang,Lipis,2021/1/1,female,overall,overall,45.8
Pahang,Lipis,2021/1/1,male,overall,overall,50.8
Pahang,Maran,2021/1/1,both,overall,overall,113.5
Pahang,Maran,2021/1/1,female,overall,overall,54.6
Pahang,Maran,2021/1/1,male,overall,overall,58.9
Pahang,Pekan,2021/1/1,both,overall,overall,122.6
Pahang,Pekan,2021/1/1,female,overall,overall,56.5
Pahang,Pekan,2021/1/1,male,overall,overall,66.1
Pahang,Raub,2021/1/1,both,overall,overall,96
Pahang,Raub,2021/1/1,female,overall,overall,45.5
Pahang,Raub,2021/1/1,male,overall,overall,50.5
Pahang,Rompin,2021/1/1,both,overall,overall,100.6
Pahang,Rompin,2021/1/1,female,overall,overall,45.4
Pahang,Rompin,2021/1/1,male,overall,overall,55.2
Pahang,Temerloh,2021/1/1,both,overall,overall,169.4
Pahang,Temerloh,2021/1/1,female,overall,overall,82.3
Pahang,Temerloh,2021/1/1,male,overall,overall,87.1
Perak,Bagan Datuk,2021/1/1,both,overall,overall,83.6
Perak,Bagan Datuk,2021/1/1,female,overall,overall,37
Perak,Bagan Datuk,2021/1/1,male,overall,overall,46.6
Perak,Batang Padang,2021/1/1,both,overall,overall,126.3
Perak,Batang Padang,2021/1/1,female,overall,overall,58.1
Perak,Batang Padang,2021/1/1,male,overall,overall,68.1
Perak,Hilir Perak,2021/1/1,both,overall,overall,145
Perak,Hilir Perak,2021/1/1,female,overall,overall,66.7
Perak,Hilir Perak,2021/1/1,male,overall,overall,78.4
Perak,Hulu Perak,2021/1/1,both,overall,overall,95.3
Perak,Hulu Perak,2021/1/1,female,overall,overall,45.9
Perak,Hulu Perak,2021/1/1,male,overall,overall,49.4
Perak,Kampar,2021/1/1,both,overall,overall,98.3
Perak,Kampar,2021/1/1,female,overall,overall,48.1
Perak,Kampar,2021/1/1,male,overall,overall,50.2
Perak,Kerian,2021/1/1,both,overall,overall,167.8
Perak,Kerian,2021/1/1,female,overall,overall,81.4
Perak,Kerian,2021/1/1,male,overall,overall,86.5
Perak,Kinta,2021/1/1,both,overall,overall,893.6
Perak,Kinta,2021/1/1,female,overall,overall,432.3
Perak,Kinta,2021/1/1,male,overall,overall,461.3
Perak,Kuala Kangsar,2021/1/1,both,overall,overall,176.3
Perak,Kuala Kangsar,2021/1/1,female,overall,overall,87
Perak,Kuala Kangsar,2021/1/1,male,overall,overall,89.3
Perak,Larut Dan Matang,2021/1/1,both,overall,overall,272.2
Perak,Larut Dan Matang,2021/1/1,female,overall,overall,131.4
Perak,Larut Dan Matang,2021/1/1,male,overall,overall,140.8
Perak,Manjung,2021/1/1,both,overall,overall,250.1
Perak,Manjung,2021/1/1,female,overall,overall,115.3
Perak,Manjung,2021/1/1,male,overall,overall,134.9
Perak,Muallim,2021/1/1,both,overall,overall,77.9
Perak,Muallim,2021/1/1,female,overall,overall,40.5
Perak,Muallim,2021/1/1,male,overall,overall,37.4
Perak,Perak Tengah,2021/1/1,both,overall,overall,95
Perak,Perak Tengah,2021/1/1,female,overall,overall,46.1
Perak,Perak Tengah,2021/1/1,male,overall,overall,48.9
Perak,Selama,2021/1/1,both,overall,overall,34.4
Perak,Selama,2021/1/1,female,overall,overall,17
Perak,Selama,2021/1/1,male,overall,overall,17.4
Perlis,Perlis,2021/1/1,both,overall,overall,287.6
Perlis,Perlis,2021/1/1,female,overall,overall,144
Perlis,Perlis,2021/1/1,male,overall,overall,143.6
Pulau Pinang,Barat Daya,2021/1/1,both,overall,overall,238.5
Pulau Pinang,Barat Daya,2021/1/1,female,overall,overall,117.8
Pulau Pinang,Barat Daya,2021/1/1,male,overall,overall,120.8
Pulau Pinang,Seberang Perai Selatan,2021/1/1,both,overall,overall,186.5
Pulau Pinang,Seberang Perai Selatan,2021/1/1,female,overall,overall,92.9
Pulau Pinang,Seberang Perai Selatan,2021/1/1,male,overall,overall,93.6
Pulau Pinang,Seberang Perai Tengah,2021/1/1,both,overall,overall,421.6
Pulau Pinang,Seberang Perai Tengah,2021/1/1,female,overall,overall,198.2
Pulau Pinang,Seberang Perai Tengah,2021/1/1,male,overall,overall,223.3
Pulau Pinang,Seberang Perai Utara,2021/1/1,both,overall,overall,339.8
Pulau Pinang,Seberang Perai Utara,2021/1/1,female,overall,overall,167.2
Pulau Pinang,Seberang Perai Utara,2021/1/1,male,overall,overall,172.6
Pulau Pinang,Timur Laut,2021/1/1,both,overall,overall,553.6
Pulau Pinang,Timur Laut,2021/1/1,female,overall,overall,272.6
Pulau Pinang,Timur Laut,2021/1/1,male,overall,overall,281
Sabah,Beaufort,2021/1/1,both,overall,overall,76.5
Sabah,Beaufort,2021/1/1,female,overall,overall,36.8
Sabah,Beaufort,2021/1/1,male,overall,overall,39.6
Sabah,Beluran,2021/1/1,both,overall,overall,80.5
Sabah,Beluran,2021/1/1,female,overall,overall,36.9
Sabah,Beluran,2021/1/1,male,overall,overall,43.6
Sabah,Kalabakan,2021/1/1,both,overall,overall,50.2
Sabah,Kalabakan,2021/1/1,female,overall,overall,22.6
Sabah,Kalabakan,2021/1/1,male,overall,overall,27.7
Sabah,Keningau,2021/1/1,both,overall,overall,151.2
Sabah,Keningau,2021/1/1,female,overall,overall,73.1
Sabah,Keningau,2021/1/1,male,overall,overall,78.1
Sabah,Kinabatangan,2021/1/1,both,overall,overall,135.4
Sabah,Kinabatangan,2021/1/1,female,overall,overall,60.1
Sabah,Kinabatangan,2021/1/1,male,overall,overall,75.3
Sabah,Kota Belud,2021/1/1,both,overall,overall,108.5
Sabah,Kota Belud,2021/1/1,female,overall,overall,53.9
Sabah,Kota Belud,2021/1/1,male,overall,overall,54.6
Sabah,Kota Kinabalu,2021/1/1,both,overall,overall,496.4
Sabah,Kota Kinabalu,2021/1/1,female,overall,overall,241.8
Sabah,Kota Kinabalu,2021/1/1,male,overall,overall,254.6
Sabah,Kota Marudu,2021/1/1,both,overall,overall,70.3
Sabah,Kota Marudu,2021/1/1,female,overall,overall,34.2
Sabah,Kota Marudu,2021/1/1,male,overall,overall,36.1
Sabah,Kuala Penyu,2021/1/1,both,overall,overall,23.6
Sabah,Kuala Penyu,2021/1/1,female,overall,overall,11.7
Sabah,Kuala Penyu,2021/1/1,male,overall,overall,12
Sabah,Kudat,2021/1/1,both,overall,overall,85.9
Sabah,Kudat,2021/1/1,female,overall,overall,42.3
Sabah,Kudat,2021/1/1,male,overall,overall,43.7
Sabah,Kunak,2021/1/1,both,overall,overall,67
Sabah,Kunak,2021/1/1,female,overall,overall,30.9
Sabah,Kunak,2021/1/1,male,overall,overall,36.1
Sabah,Lahad Datu,2021/1/1,both,overall,overall,233.2
Sabah,Lahad Datu,2021/1/1,female,overall,overall,109.2
Sabah,Lahad Datu,2021/1/1,male,overall,overall,124
Sabah,Nabawan,2021/1/1,both,overall,overall,28.7
Sabah,Nabawan,2021/1/1,female,overall,overall,13.5
Sabah,Nabawan,2021/1/1,male,overall,overall,15.2
Sabah,Papar,2021/1/1,both,overall,overall,151.3
Sabah,Papar,2021/1/1,female,overall,overall,70.7
Sabah,Papar,2021/1/1,male,overall,overall,80.6
Sabah,Penampang,2021/1/1,both,overall,overall,165.5
Sabah,Penampang,2021/1/1,female,overall,overall,77.6
Sabah,Penampang,2021/1/1,male,overall,overall,87.9
Sabah,Pitas,2021/1/1,both,overall,overall,37.1
Sabah,Pitas,2021/1/1,female,overall,overall,18
Sabah,Pitas,2021/1/1,male,overall,overall,19.2
Sabah,Putatan,2021/1/1,both,overall,overall,69.2
Sabah,Putatan,2021/1/1,female,overall,overall,32.9
Sabah,Putatan,2021/1/1,male,overall,overall,36.3
Sabah,Ranau,2021/1/1,both,overall,overall,86.4
Sabah,Ranau,2021/1/1,female,overall,overall,41.7
Sabah,Ranau,2021/1/1,male,overall,overall,44.7
Sabah,Sandakan,2021/1/1,both,overall,overall,432.1
Sabah,Sandakan,2021/1/1,female,overall,overall,209.8
Sabah,Sandakan,2021/1/1,male,overall,overall,222.3
Sabah,Semporna,2021/1/1,both,overall,overall,160.4
Sabah,Semporna,2021/1/1,female,overall,overall,78.2
Sabah,Semporna,2021/1/1,male,overall,overall,82.2
Sabah,Sipitang,2021/1/1,both,overall,overall,37.5
Sabah,Sipitang,2021/1/1,female,overall,overall,18
Sabah,Sipitang,2021/1/1,male,overall,overall,19.5
Sabah,Tambunan,2021/1/1,both,overall,overall,31.7
Sabah,Tambunan,2021/1/1,female,overall,overall,15.6
Sabah,Tambunan,2021/1/1,male,overall,overall,16.2
Sabah,Tawau,2021/1/1,both,overall,overall,374
Sabah,Tawau,2021/1/1,female,overall,overall,178.9
Sabah,Tawau,2021/1/1,male,overall,overall,195
Sabah,Telupid,2021/1/1,both,overall,overall,29.6
Sabah,Telupid,2021/1/1,female,overall,overall,13.4
Sabah,Telupid,2021/1/1,male,overall,overall,16.2
Sabah,Tenom,2021/1/1,both,overall,overall,51.6
Sabah,Tenom,2021/1/1,female,overall,overall,25.1
Sabah,Tenom,2021/1/1,male,overall,overall,26.5
Sabah,Tongod,2021/1/1,both,overall,overall,42.2
Sabah,Tongod,2021/1/1,female,overall,overall,19.4
Sabah,Tongod,2021/1/1,male,overall,overall,22.8
Sabah,Tuaran,2021/1/1,both,overall,overall,136.5
Sabah,Tuaran,2021/1/1,female,overall,overall,67.1
Sabah,Tuaran,2021/1/1,male,overall,overall,69.4
Sarawak,Asajaya,2021/1/1,both,overall,overall,33.8
Sarawak,Asajaya,2021/1/1,female,overall,overall,16.6
Sarawak,Asajaya,2021/1/1,male,overall,overall,17.3
Sarawak,Bau,2021/1/1,both,overall,overall,52.9
Sarawak,Bau,2021/1/1,female,overall,overall,25.5
Sarawak,Bau,2021/1/1,male,overall,overall,27.4
Sarawak,Belaga,2021/1/1,both,overall,overall,22.8
Sarawak,Belaga,2021/1/1,female,overall,overall,9.7
Sarawak,Belaga,2021/1/1,male,overall,overall,13.1
Sarawak,Beluru,2021/1/1,both,overall,overall,29.3
Sarawak,Beluru,2021/1/1,female,overall,overall,13.5
Sarawak,Beluru,2021/1/1,male,overall,overall,15.8
Sarawak,Betong,2021/1/1,both,overall,overall,36.3
Sarawak,Betong,2021/1/1,female,overall,overall,17.5
Sarawak,Betong,2021/1/1,male,overall,overall,18.8
Sarawak,Bintulu,2021/1/1,both,overall,overall,177
Sarawak,Bintulu,2021/1/1,female,overall,overall,81.8
Sarawak,Bintulu,2021/1/1,male,overall,overall,95.2
Sarawak,Bukit Mabong,2021/1/1,both,overall,overall,10.3
Sarawak,Bukit Mabong,2021/1/1,female,overall,overall,4.1
Sarawak,Bukit Mabong,2021/1/1,male,overall,overall,6.3
Sarawak,Dalat,2021/1/1,both,overall,overall,21.1
Sarawak,Dalat,2021/1/1,female,overall,overall,10.2
Sarawak,Dalat,2021/1/1,male,overall,overall,10.9
Sarawak,Daro,2021/1/1,both,overall,overall,19.5
Sarawak,Daro,2021/1/1,female,overall,overall,9
Sarawak,Daro,2021/1/1,male,overall,overall,10.5
Sarawak,Julau,2021/1/1,both,overall,overall,15.3
Sarawak,Julau,2021/1/1,female,overall,overall,7.7
Sarawak,Julau,2021/1/1,male,overall,overall,7.6
Sarawak,Kabong,2021/1/1,both,overall,overall,18.5
Sarawak,Kabong,2021/1/1,female,overall,overall,9.2
Sarawak,Kabong,2021/1/1,male,overall,overall,9.3
Sarawak,Kanowit,2021/1/1,both,overall,overall,24.7
Sarawak,Kanowit,2021/1/1,female,overall,overall,12.3
Sarawak,Kanowit,2021/1/1,male,overall,overall,12.3
Sarawak,Kapit,2021/1/1,both,overall,overall,36
Sarawak,Kapit,2021/1/1,female,overall,overall,17.9
Sarawak,Kapit,2021/1/1,male,overall,overall,18.1
Sarawak,Kuching,2021/1/1,both,overall,overall,612.5
Sarawak,Kuching,2021/1/1,female,overall,overall,303.3
Sarawak,Kuching,2021/1/1,male,overall,overall,309.1
Sarawak,Lawas,2021/1/1,both,overall,overall,36.9
Sarawak,Lawas,2021/1/1,female,overall,overall,18
Sarawak,Lawas,2021/1/1,male,overall,overall,18.8
Sarawak,Limbang,2021/1/1,both,overall,overall,45.3
Sarawak,Limbang,2021/1/1,female,overall,overall,22
Sarawak,Limbang,2021/1/1,male,overall,overall,23.3
Sarawak,Lubok Antu,2021/1/1,both,overall,overall,24.7
Sarawak,Lubok Antu,2021/1/1,female,overall,overall,12.2
Sarawak,Lubok Antu,2021/1/1,male,overall,overall,12.5
Sarawak,Lundu,2021/1/1,both,overall,overall,33.7
Sarawak,Lundu,2021/1/1,female,overall,overall,15.7
Sarawak,Lundu,2021/1/1,male,overall,overall,18
Sarawak,Maradong,2021/1/1,both,overall,overall,20.4
Sarawak,Maradong,2021/1/1,female,overall,overall,10.2
Sarawak,Maradong,2021/1/1,male,overall,overall,10.1
Sarawak,Marudi,2021/1/1,both,overall,overall,19.2
Sarawak,Marudi,2021/1/1,female,overall,overall,8.9
Sarawak,Marudi,2021/1/1,male,overall,overall,10.3
Sarawak,Matu,2021/1/1,both,overall,overall,16.6
Sarawak,Matu,2021/1/1,female,overall,overall,7.6
Sarawak,Matu,2021/1/1,male,overall,overall,9
Sarawak,Miri,2021/1/1,both,overall,overall,250.4
Sarawak,Miri,2021/1/1,female,overall,overall,119.2
Sarawak,Miri,2021/1/1,male,overall,overall,131.1
Sarawak,Mukah,2021/1/1,both,overall,overall,42.8
Sarawak,Mukah,2021/1/1,female,overall,overall,20.1
Sarawak,Mukah,2021/1/1,male,overall,overall,22.7
Sarawak,Pakan,2021/1/1,both,overall,overall,15.5
Sarawak,Pakan,2021/1/1,female,overall,overall,7.3
Sarawak,Pakan,2021/1/1,male,overall,overall,8.2
Sarawak,Pusa,2021/1/1,both,overall,overall,19.6
Sarawak,Pusa,2021/1/1,female,overall,overall,9.5
Sarawak,Pusa,2021/1/1,male,overall,overall,10.1
Sarawak,Samarahan,2021/1/1,both,overall,overall,132.7
Sarawak,Samarahan,2021/1/1,female,overall,overall,68.3
Sarawak,Samarahan,2021/1/1,male,overall,overall,64.3
Sarawak,Saratok,2021/1/1,both,overall,overall,23.1
Sarawak,Saratok,2021/1/1,female,overall,overall,11.7
Sarawak,Saratok,2021/1/1,male,overall,overall,11.4
Sarawak,Sarikei,2021/1/1,both,overall,overall,44.2
Sarawak,Sarikei,2021/1/1,female,overall,overall,22
Sarawak,Sarikei,2021/1/1,male,overall,overall,22.2
Sarawak,Sebauh,2021/1/1,both,overall,overall,28.2
Sarawak,Sebauh,2021/1/1,female,overall,overall,12.4
Sarawak,Sebauh,2021/1/1,male,overall,overall,15.8
Sarawak,Selangau,2021/1/1,both,overall,overall,19.8
Sarawak,Selangau,2021/1/1,female,overall,overall,9.6
Sarawak,Selangau,2021/1/1,male,overall,overall,10.1
Sarawak,Serian,2021/1/1,both,overall,overall,85.5
Sarawak,Serian,2021/1/1,female,overall,overall,41.7
Sarawak,Serian,2021/1/1,male,overall,overall,43.8
Sarawak,Sibu,2021/1/1,both,overall,overall,247.6
Sarawak,Sibu,2021/1/1,female,overall,overall,120.6
Sarawak,Sibu,2021/1/1,male,overall,overall,127
Sarawak,Simunjan,2021/1/1,both,overall,overall,36.4
Sarawak,Simunjan,2021/1/1,female,overall,overall,17.2
Sarawak,Simunjan,2021/1/1,male,overall,overall,19.1
Sarawak,Song,2021/1/1,both,overall,overall,10
Sarawak,Song,2021/1/1,female,overall,overall,5.1
Sarawak,Song,2021/1/1,male,overall,overall,4.9
Sarawak,Sri Aman,2021/1/1,both,overall,overall,61.3
Sarawak,Sri Aman,2021/1/1,female,overall,overall,29.5
Sarawak,Sri Aman,2021/1/1,male,overall,overall,31.8
Sarawak,Subis,2021/1/1,both,overall,overall,58.7
Sarawak,Subis,2021/1/1,female,overall,overall,25.8
Sarawak,Subis,2021/1/1,male,overall,overall,32.8
Sarawak,Tanjung Manis,2021/1/1,both,overall,overall,8.1
Sarawak,Tanjung Manis,2021/1/1,female,overall,overall,3.8
Sarawak,Tanjung Manis,2021/1/1,male,overall,overall,4.3
Sarawak,Tatau,2021/1/1,both,overall,overall,32.4
Sarawak,Tatau,2021/1/1,female,overall,overall,14.5
Sarawak,Tatau,2021/1/1,male,overall,overall,17.8
Sarawak,Tebedu,2021/1/1,both,overall,overall,25.2
Sarawak,Tebedu,2021/1/1,female,overall,overall,12.4
Sarawak,Tebedu,2021/1/1,male,overall,overall,12.8
Sarawak,Telang Usan,2021/1/1,both,overall,overall,17.4
Sarawak,Telang Usan,2021/1/1,female,overall,overall,8.1
Sarawak,Telang Usan,2021/1/1,male,overall,overall,9.3
Selangor,Gombak,2021/1/1,both,overall,overall,948
Selangor,Gombak,2021/1/1,female,overall,overall,452.4
Selangor,Gombak,2021/1/1,male,overall,overall,495.6
Selangor,Klang,2021/1/1,both,overall,overall,1078.7
Selangor,Klang,2021/1/1,female,overall,overall,505.3
Selangor,Klang,2021/1/1,male,overall,overall,573.4
Selangor,Kuala Langat,2021/1/1,both,overall,overall,312.2
Selangor,Kuala Langat,2021/1/1,female,overall,overall,149.7
Selangor,Kuala Langat,2021/1/1,male,overall,overall,162.6
Selangor,Kuala Selangor,2021/1/1,both,overall,overall,285.1
Selangor,Kuala Selangor,2021/1/1,female,overall,overall,140
